$GPGGA,112540.000,4307.9791,N,00601.0120,E,1,06,1.3,26.2,M,49.0,M,,0000*62
$GPGGA,112541.000,4307.9762,N,00601.0102,E,1,07,1.3,26.2,M,49.0,M,,0000*6E
$GPGGA,112542.000,4307.9731,N,00601.0079,E,1,06,3.1,26.1,M,49.0,M,,0000*64
$GPGGA,112543.000,4307.9698,N,00601.0051,E,1,07,1.3,25.7,M,49.0,M,,0000*69
$GPGGA,112544.000,4307.9662,N,00601.0020,E,1,07,1.3,25.1,M,49.0,M,,0000*6B
$GPGGA,112545.000,4307.9623,N,00600.9985,E,1,07,1.3,24.4,M,49.0,M,,0000*65
$GPGGA,112546.000,4307.9578,N,00600.9949,E,1,07,1.3,24.0,M,49.0,M,,0000*6F
$GPGGA,112547.000,4307.9531,N,00600.9911,E,1,07,1.3,23.6,M,49.0,M,,0000*6F
$GPGGA,112548.000,4307.9482,N,00600.9872,E,1,07,1.3,23.0,M,49.0,M,,0000*6B
$GPGGA,112549.000,4307.9432,N,00600.9834,E,1,07,1.3,22.8,M,49.0,M,,0000*6A
$GPGGA,112550.000,4307.9383,N,00600.9794,E,1,07,1.3,22.4,M,49.0,M,,0000*66
$GPGGA,112551.000,4307.9335,N,00600.9757,E,1,07,1.3,22.1,M,49.0,M,,0000*60
$GPGGA,112552.000,4307.9290,N,00600.9724,E,1,07,1.3,22.1,M,49.0,M,,0000*69
$GPGGA,112553.000,4307.9248,N,00600.9689,E,1,07,1.3,21.8,M,49.0,M,,0000*61
$GPGGA,112554.000,4307.9207,N,00600.9656,E,1,07,1.3,21.7,M,49.0,M,,0000*60
$GPGGA,112555.000,4307.9168,N,00600.9626,E,1,07,1.3,21.6,M,49.0,M,,0000*6D
$GPGGA,112556.000,4307.9130,N,00600.9596,E,1,07,1.3,21.4,M,49.0,M,,0000*69
$GPGGA,112557.000,4307.9093,N,00600.9568,E,1,07,1.3,21.1,M,49.0,M,,0000*64
$GPGGA,112558.000,4307.9058,N,00600.9542,E,1,07,1.3,20.9,M,49.0,M,,0000*6D
$GPGGA,112559.000,4307.9023,N,00600.9517,E,1,07,1.3,20.7,M,49.0,M,,0000*6E
$GPGGA,112600.000,4307.8989,N,00600.9493,E,1,07,1.3,20.4,M,49.0,M,,0000*67
$GPGGA,112601.000,4307.8957,N,00600.9469,E,1,07,1.3,20.1,M,49.0,M,,0000*65
$GPGGA,112602.000,4307.8927,N,00600.9447,E,1,07,1.3,19.7,M,49.0,M,,0000*61
$GPGGA,112603.000,4307.8900,N,00600.9427,E,1,07,1.3,19.4,M,49.0,M,,0000*60
$GPGGA,112604.000,4307.8877,N,00600.9410,E,1,06,1.3,19.2,M,49.0,M,,0000*65
$GPGGA,112605.000,4307.8857,N,00600.9396,E,1,07,1.3,19.0,M,49.0,M,,0000*6C
$GPGGA,112606.000,4307.8840,N,00600.9380,E,1,06,3.1,18.7,M,49.0,M,,0000*69
$GPGGA,112607.000,4307.8827,N,00600.9370,E,1,07,1.3,18.9,M,49.0,M,,0000*69
$GPGGA,112608.000,4307.8820,N,00600.9366,E,1,07,1.3,19.1,M,49.0,M,,0000*6F
$GPGGA,112609.000,4307.8818,N,00600.9363,E,1,07,1.3,19.1,M,49.0,M,,0000*60
$GPGGA,112610.000,4307.8819,N,00600.9359,E,1,07,1.3,18.8,M,49.0,M,,0000*68
$GPGGA,112611.000,4307.8820,N,00600.9356,E,1,07,1.3,18.6,M,49.0,M,,0000*62
$GPGGA,112612.000,4307.8821,N,00600.9357,E,1,07,1.3,18.6,M,49.0,M,,0000*61
$GPGGA,112613.000,4307.8822,N,00600.9356,E,1,07,1.3,18.6,M,49.0,M,,0000*62
$GPGGA,112614.000,4307.8822,N,00600.9357,E,1,07,1.3,18.7,M,49.0,M,,0000*65
$GPGGA,112615.000,4307.8822,N,00600.9363,E,1,06,1.3,19.5,M,49.0,M,,0000*61
$GPGGA,112616.000,4307.8823,N,00600.9362,E,1,07,1.3,19.5,M,49.0,M,,0000*63
$GPGGA,112617.000,4307.8823,N,00600.9364,E,1,07,1.3,19.7,M,49.0,M,,0000*66
$GPGGA,112618.000,4307.8823,N,00600.9365,E,1,07,1.3,19.9,M,49.0,M,,0000*66
$GPGGA,112619.000,4307.8824,N,00600.9367,E,1,07,1.3,20.1,M,49.0,M,,0000*60
$GPGGA,112620.000,4307.8824,N,00600.9367,E,1,07,1.3,20.3,M,49.0,M,,0000*68
$GPGGA,112621.000,4307.8825,N,00600.9369,E,1,07,1.3,20.5,M,49.0,M,,0000*60
$GPGGA,112622.000,4307.8825,N,00600.9370,E,1,07,1.3,20.6,M,49.0,M,,0000*68
$GPGGA,112623.000,4307.8826,N,00600.9372,E,1,07,1.3,20.7,M,49.0,M,,0000*69
$GPGGA,112624.000,4307.8827,N,00600.9373,E,1,07,1.3,20.9,M,49.0,M,,0000*60
$GPGGA,112625.000,4307.8827,N,00600.9375,E,1,07,1.3,21.0,M,49.0,M,,0000*6F
$GPGGA,112626.000,4307.8828,N,00600.9377,E,1,07,1.3,21.2,M,49.0,M,,0000*63
$GPGGA,112627.000,4307.8828,N,00600.9378,E,1,07,1.3,21.3,M,49.0,M,,0000*6C
$GPGGA,112628.000,4307.8829,N,00600.9378,E,1,07,1.3,21.3,M,49.0,M,,0000*62
$GPGGA,112629.000,4307.8829,N,00600.9379,E,1,07,1.3,21.2,M,49.0,M,,0000*63
$GPGGA,112630.000,4307.8830,N,00600.9379,E,1,07,1.3,21.2,M,49.0,M,,0000*63
$GPGGA,112631.000,4307.8831,N,00600.9380,E,1,07,1.3,21.1,M,49.0,M,,0000*66
$GPGGA,112632.000,4307.8831,N,00600.9381,E,1,07,1.3,21.0,M,49.0,M,,0000*65
$GPGGA,112633.000,4307.8832,N,00600.9382,E,1,07,1.3,21.0,M,49.0,M,,0000*64
$GPGGA,112634.000,4307.8832,N,00600.9383,E,1,07,1.3,21.1,M,49.0,M,,0000*63
$GPGGA,112635.000,4307.8833,N,00600.9384,E,1,07,1.3,21.1,M,49.0,M,,0000*64
$GPGGA,112636.000,4307.8833,N,00600.9384,E,1,07,1.3,21.0,M,49.0,M,,0000*66
$GPGGA,112637.000,4307.8833,N,00600.9385,E,1,07,1.3,21.0,M,49.0,M,,0000*66
$GPGGA,112638.000,4307.8833,N,00600.9384,E,1,07,1.3,20.9,M,49.0,M,,0000*60
$GPGGA,112639.000,4307.8829,N,00600.9381,E,1,07,1.3,20.7,M,49.0,M,,0000*61
$GPGGA,112640.000,4307.8817,N,00600.9374,E,1,07,1.3,20.6,M,49.0,M,,0000*69
$GPGGA,112641.000,4307.8796,N,00600.9362,E,1,07,1.3,20.4,M,49.0,M,,0000*6B
$GPGGA,112642.000,4307.8771,N,00600.9345,E,1,07,1.3,20.0,M,49.0,M,,0000*60
$GPGGA,112643.000,4307.8742,N,00600.9325,E,1,07,1.3,20.2,M,49.0,M,,0000*65
$GPGGA,112644.000,4307.8709,N,00600.9300,E,1,07,1.3,20.3,M,49.0,M,,0000*6B
$GPGGA,112645.000,4307.8672,N,00600.9271,E,1,07,1.3,20.4,M,49.0,M,,0000*67
$GPGGA,112646.000,4307.8632,N,00600.9237,E,1,07,1.3,20.4,M,49.0,M,,0000*62
$GPGGA,112647.000,4307.8589,N,00600.9198,E,1,07,1.3,20.1,M,49.0,M,,0000*63
$GPGGA,112648.000,4307.8544,N,00600.9153,E,1,07,1.3,19.8,M,49.0,M,,0000*69
$GPGGA,112649.000,4307.8497,N,00600.9102,E,1,07,1.3,19.5,M,49.0,M,,0000*6E
$GPGGA,112650.000,4307.8449,N,00600.9045,E,1,07,1.3,19.5,M,49.0,M,,0000*67
$GPGGA,112651.000,4307.8401,N,00600.8982,E,1,07,1.3,19.7,M,49.0,M,,0000*6B
$GPGGA,112652.000,4307.8352,N,00600.8914,E,1,07,1.3,18.8,M,49.0,M,,0000*68
$GPGGA,112653.000,4307.8305,N,00600.8845,E,1,07,1.3,18.2,M,49.0,M,,0000*64
$GPGGA,112654.000,4307.8258,N,00600.8776,E,1,07,1.3,17.6,M,49.0,M,,0000*6E
$GPGGA,112655.000,4307.8213,N,00600.8704,E,1,07,1.3,17.0,M,49.0,M,,0000*63
$GPGGA,112656.000,4307.8170,N,00600.8632,E,1,07,1.3,17.6,M,49.0,M,,0000*64
$GPGGA,112657.000,4307.8133,N,00600.8563,E,1,07,1.3,17.4,M,49.0,M,,0000*67
$GPGGA,112658.000,4307.8098,N,00600.8489,E,1,06,3.1,17.3,M,49.0,M,,0000*6B
$GPGGA,112659.000,4307.8062,N,00600.8409,E,1,06,3.1,17.1,M,49.0,M,,0000*65
$GPGGA,112700.000,4307.8028,N,00600.8322,E,1,07,1.3,16.3,M,49.0,M,,0000*6A
$GPGGA,112701.000,4307.7997,N,00600.8232,E,1,07,1.3,15.1,M,49.0,M,,0000*68
$GPGGA,112702.000,4307.7967,N,00600.8142,E,1,07,1.3,14.2,M,49.0,M,,0000*62
$GPGGA,112703.000,4307.7935,N,00600.8056,E,1,07,1.3,14.0,M,49.0,M,,0000*62
$GPGGA,112704.000,4307.7905,N,00600.7974,E,1,08,1.0,14.5,M,49.0,M,,0000*69
$GPGGA,112705.000,4307.7878,N,00600.7895,E,1,08,1.0,15.2,M,49.0,M,,0000*6B
$GPGGA,112706.000,4307.7859,N,00600.7815,E,1,07,1.2,13.3,M,49.0,M,,0000*69
$GPGGA,112707.000,4307.7842,N,00600.7736,E,1,07,1.2,11.5,M,49.0,M,,0000*68
$GPGGA,112708.000,4307.7823,N,00600.7656,E,1,07,1.2,11.7,M,49.0,M,,0000*65
$GPGGA,112709.000,4307.7805,N,00600.7579,E,1,06,1.3,10.5,M,49.0,M,,0000*6D
$GPGGA,112710.000,4307.7783,N,00600.7509,E,1,06,1.3,10.8,M,49.0,M,,0000*6E
$GPGGA,112711.000,4307.7767,N,00600.7439,E,1,08,1.0,10.7,M,49.0,M,,0000*65
$GPGGA,112712.000,4307.7748,N,00600.7377,E,1,08,1.0,10.7,M,49.0,M,,0000*66
$GPGGA,112713.000,4307.7728,N,00600.7316,E,1,08,1.0,11.1,M,49.0,M,,0000*61
$GPGGA,112714.000,4307.7711,N,00600.7265,E,1,08,1.0,11.3,M,49.0,M,,0000*6B
$GPGGA,112715.000,4307.7696,N,00600.7224,E,1,08,1.0,11.6,M,49.0,M,,0000*64
$GPGGA,112716.000,4307.7678,N,00600.7191,E,1,08,1.0,12.3,M,49.0,M,,0000*6C
$GPGGA,112717.000,4307.7666,N,00600.7160,E,1,08,1.0,12.9,M,49.0,M,,0000*66
$GPGGA,112718.000,4307.7657,N,00600.7139,E,1,08,1.0,13.4,M,49.0,M,,0000*6B
$GPGGA,112719.000,4307.7654,N,00600.7127,E,1,08,1.0,14.0,M,49.0,M,,0000*65
$GPGGA,112720.000,4307.7656,N,00600.7125,E,1,08,1.0,15.0,M,49.0,M,,0000*6E
$GPGGA,112721.000,4307.7656,N,00600.7130,E,1,08,1.0,14.5,M,49.0,M,,0000*6F
$GPGGA,112722.000,4307.7655,N,00600.7132,E,1,08,1.0,15.2,M,49.0,M,,0000*6B
$GPGGA,112723.000,4307.7654,N,00600.7132,E,1,08,1.0,16.2,M,49.0,M,,0000*68
$GPGGA,112724.000,4307.7654,N,00600.7133,E,1,08,1.0,17.2,M,49.0,M,,0000*6F
$GPGGA,112725.000,4307.7655,N,00600.7132,E,1,07,1.4,17.9,M,49.0,M,,0000*6E
$GPGGA,112726.000,4307.7660,N,00600.7125,E,1,07,1.4,17.2,M,49.0,M,,0000*66
$GPGGA,112727.000,4307.7660,N,00600.7114,E,1,07,1.4,17.3,M,49.0,M,,0000*64
$GPGGA,112728.000,4307.7656,N,00600.7094,E,1,07,1.4,17.4,M,49.0,M,,0000*60
$GPGGA,112729.000,4307.7661,N,00600.7064,E,1,08,1.0,16.4,M,49.0,M,,0000*60
$GPGGA,112730.000,4307.7680,N,00600.7026,E,1,08,1.0,17.4,M,49.0,M,,0000*60
$GPGGA,112731.000,4307.7704,N,00600.6997,E,1,08,1.0,17.5,M,49.0,M,,0000*6F
$GPGGA,112732.000,4307.7736,N,00600.6975,E,1,07,1.1,18.0,M,49.0,M,,0000*65
